1.165355224609375000e+03
1.653216918945312500e+03
2.035579467773437500e+03
2.367792480468750000e+03
2.665161865234375000e+03
2.926813964843750000e+03
3.180635742187500000e+03
3.376921142578125000e+03
3.474149414062500000e+03
3.542190429687500000e+03
3.591850341796875000e+03
3.642789550781250000e+03
3.647776367187500000e+03
3.693362792968750000e+03
3.698539306640625000e+03
3.733322998046875000e+03
3.735342773437500000e+03
3.766982177734375000e+03
3.759442626953125000e+03
3.789009521484375000e+03
3.766536621093750000e+03
3.802515136718750000e+03
3.776548339843750000e+03
3.811488037109375000e+03
3.773545166015625000e+03
3.804093505859375000e+03
3.759811035156250000e+03
3.804171386718750000e+03
3.756123779296875000e+03
3.789314208984375000e+03
3.736667968750000000e+03
3.779608886718750000e+03
